Trial,1,Sim Type,3,Distance Weight,1,Random Seed,15,Min Iterations,1500,Distance cost,0.6602464194171049,Manip Cost,0.5190278285725214,Total cost,0.6272340984462497,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,1.636438093e-11,2.896242379078874e-05,3.043568181617892e-05,2.780902202916824e-05,2.821023493423402e-05,2.703081748501882e-05,2.69682169711982e-05,2.481391959598784e-05
Distance to Last Node,0.0,0.1,0.092,0.098,0.122,0.111,0.088,0.061,0.028,0.115
Total Cost,0.0,0.0767,0.14747,0.22298,0.31706,0.40263,0.47045,0.51754,0.53898,0.62723
Trial,18,Sim Type,3,Distance Weight,1,Random Seed,270,Min Iterations,1500,Distance cost,0.6683187917365742,Manip Cost,0.5759378936227562,Total cost,0.6349028521497454,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,4.300739523e-11,1.904007442826433e-05,1.88504185e-11,1.986290622e-11,2.117976997446373e-05,2.413738179099976e-05,2.932702495052761e-05,2.95652033971343e-05,3.019129329943762e-05
Distance to Last Node,0.0,0.05,0.061,0.066,0.141,0.135,0.128,0.106,0.039,0.099
Total Cost,0.0,0.03848,0.08559,0.13613,0.24481,0.34891,0.4471,0.52874,0.5587,0.6349
Joint 0: ,0.4,0.27,0.335,0.337,0.145,-0.048,-0.24,-0.592,-0.668,-0.697
Joint 1: ,-1.45,-1.373,-1.433,-1.46,-1.452,-1.443,-1.435,-1.424,-1.397,-1.461
Joint 2: ,1.0,0.976,0.655,0.466,0.605,0.743,0.881,1.218,1.253,1.295
Joint 3: ,-0.4,-0.658,-0.446,-0.434,-0.485,-0.536,-0.586,-0.88,-0.855,-0.498
Joint 4: ,-0.1,-0.105,0.082,0.016,-0.412,-0.84,-1.269,-1.354,-1.335,-1.484
Joint 5: ,-1.7,-1.635,-1.944,-2.092,-2.209,-2.326,-2.443,-2.18,-2.095,-2.3
Joint 6: ,0.5,0.579,1.863,1.595,0.165,-1.264,-2.693,-3.678,-2.517,-3.439
Trial,19,Sim Type,3,Distance Weight,1,Random Seed,285,Min Iterations,1500,Distance cost,0.6684099926817367,Manip Cost,0.25,Total cost,0.6349894930476498,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.623730667e-11,3.79753443e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.571830353e-11
Distance to Last Node,0.0,0.1,0.083,0.05,0.08,0.087,0.07,0.102,0.061,0.062,0.059,0.07
Total Cost,0.0,0.07695,0.14067,0.17915,0.24089,0.30774,0.3617,0.44027,0.4876,0.53567,0.58094,0.63499
Joint 0: ,0.4,0.16,-0.026,-0.111,-0.251,-0.451,0.016,-0.253,-0.263,-0.274,-0.403,-0.502
Joint 1: ,-1.45,-1.35,-1.338,-1.175,-1.087,-0.981,-1.204,-0.934,-0.964,-0.994,-1.107,-1.315
Joint 2: ,1.0,0.99,1.091,0.964,0.917,0.942,0.087,0.228,-0.048,-0.323,-0.034,0.099
Joint 3: ,-0.4,-0.772,-0.917,-1.083,-1.197,-1.343,-0.949,-1.092,-1.092,-1.093,-0.909,-0.522
Joint 4: ,-0.1,-0.145,-0.279,-0.228,-0.184,-0.249,-0.243,-0.253,-0.034,0.184,-0.22,-0.448
Joint 5: ,-1.7,-1.622,-1.633,-1.462,-1.483,-1.367,-2.669,-1.927,-1.829,-1.73,-1.787,-2.016
Joint 6: ,0.5,0.427,-0.09,0.361,0.483,0.334,1.25,1.705,2.667,3.628,2.66,2.656
Trial,20,Sim Type,3,Distance Weight,1,Random Seed,300,Min Iterations,1500,Distance cost,0.6494530563496445,Manip Cost,0.5163975679656253,Total cost,0.6169804035321622,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.672347041765087e-05,2.573585136e-11,0.0,3.022969795801511e-05,2.943516265215624e-05,2.723912879835535e-05,2.589478614724622e-05,2.372732198598309e-05,2.127123607698436e-05,1.856211358387464e-05
Distance to Last Node,0.0,0.05,0.097,0.098,0.099,0.114,0.105,0.119,0.035,0.04,0.044
Total Cost,0.0,0.03848,0.11323,0.1883,0.26476,0.35219,0.43324,0.52519,0.55219,0.58298,0.61698
Joint 0: ,0.4,0.266,0.067,-0.082,-0.259,-0.311,-0.515,-0.558,-0.576,-0.595,-0.613
Joint 1: ,-1.45,-1.421,-1.361,-1.385,-1.423,-1.435,-1.359,-1.412,-1.392,-1.372,-1.353
Joint 2: ,1.0,1.027,1.098,1.185,1.315,1.225,1.079,0.98,0.869,0.757,0.646
Joint 3: ,-0.4,-0.604,-0.791,-0.861,-0.95,-0.701,-0.808,-0.518,-0.515,-0.512,-0.508
Joint 4: ,-0.1,-0.114,-0.163,-0.207,-0.354,-0.455,-0.441,-0.745,-0.796,-0.848,-0.899
Joint 5: ,-1.7,-1.666,-1.741,-2.004,-2.18,-2.443,-2.344,-2.494,-2.371,-2.248,-2.125
Joint 6: ,0.5,0.337,0.004,-0.359,-0.855,-0.905,-0.511,-0.771,0.413,1.597,2.78
Trial,21,Sim Type,3,Distance Weight,1,Random Seed,315,Min Iterations,1500,Distance cost,0.6711041125205552,Manip Cost,0.6291845503320254,Total cost,0.6375489068945275,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.366023862876304e-05,2.604236029313774e-05
Distance to Last Node,0.0,0.05,0.099,0.05,0.088,0.096,0.09,0.119,0.104,0.052,0.081
Total Cost,0.0,0.03848,0.11451,0.15299,0.22089,0.29458,0.36363,0.45516,0.53509,0.57531,0.63755
Joint 0: ,0.4,0.244,-0.032,-0.088,-0.114,-0.19,-0.293,-0.605,-0.533,-0.559,-0.667
Joint 1: ,-1.45,-1.384,-1.317,-1.333,-1.307,-1.238,-1.266,-1.086,-1.249,-1.294,-1.404
Joint 2: ,1.0,1.037,1.156,1.177,1.056,0.914,0.908,1.053,0.924,0.891,0.99
Joint 3: ,-0.4,-0.674,-0.998,-0.941,-0.75,-0.749,-0.789,-1.338,-0.974,-0.824,-0.501
Joint 4: ,-0.1,-0.076,-0.132,-0.121,-0.112,-0.191,-0.406,-0.988,-1.253,-1.302,-1.199
Joint 5: ,-1.7,-1.622,-1.526,-1.687,-1.896,-2.055,-2.094,-1.624,-2.265,-2.203,-2.214
Joint 6: ,0.5,0.452,0.061,-0.019,0.211,0.38,0.027,-0.817,-1.607,-2.649,-3.455
Trial,22,Sim Type,3,Distance Weight,1,Random Seed,330,Min Iterations,1500,Distance cost,0.6562207981476901,Manip Cost,0.5117840975719721,Total cost,0.6234097582403055,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.293136391e-11,0.0,2.870711790982472e-05,2.841879530610853e-05,2.797544344693547e-05,3.099386336349718e-05,2.257583953913348e-05,2.116419952354405e-05,1.96726779931949e-05,1.810951160729201e-05,1.648336372287238e-05,1.480326606750904e-05
Distance to Last Node,0.0,0.099,0.096,0.118,0.096,0.148,0.091,0.119,0.008,0.008,0.008,0.009,0.009
Total Cost,0.0,0.07609,0.14996,0.24051,0.31472,0.42899,0.49931,0.59069,0.59668,0.60289,0.6094,0.61622,0.62341
Joint 0: ,0.4,0.196,-0.027,-0.027,-0.236,-0.435,-0.743,-0.517,-0.531,-0.545,-0.559,-0.573,-0.587
Joint 1: ,-1.45,-1.408,-1.326,-1.467,-1.399,-1.403,-1.462,-1.45,-1.427,-1.405,-1.382,-1.36,-1.338
Joint 2: ,1.0,1.018,1.01,1.154,1.15,1.115,1.729,0.805,0.744,0.684,0.624,0.563,0.503
Joint 3: ,-0.4,-0.616,-0.93,-0.504,-0.707,-0.735,-1.03,-0.384,-0.41,-0.435,-0.461,-0.486,-0.511
Joint 4: ,-0.1,-0.119,-0.143,-0.416,-0.394,-0.687,-1.1,-1.186,-1.105,-1.023,-0.942,-0.86,-0.778
Joint 5: ,-1.7,-1.753,-1.689,-2.259,-2.265,-2.356,-2.925,-2.308,-2.265,-2.222,-2.179,-2.135,-2.092
Joint 6: ,0.5,0.31,0.29,-0.747,-0.693,-1.532,-2.81,-3.493,-2.243,-0.994,0.255,1.504,2.753
Trial,23,Sim Type,3,Distance Weight,1,Random Seed,345,Min Iterations,1500,Distance cost,0.6572436402446318,Manip Cost,0.4553309485297017,Total cost,0.6243814582324002,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,2.856707147e-11,2.821650478e-11,1.0,2.936213352e-11,5.686552771e-11,1.0,1.0,1.0,1.0,2.292377707383662e-05
Distance to Last Node,0.0,0.094,0.096,0.096,0.084,0.062,0.056,0.097,0.051,0.028,0.026,0.12
Total Cost,0.0,0.07257,0.14622,0.22031,0.28517,0.33311,0.37606,0.45103,0.49064,0.51186,0.53207,0.62438
Joint 0: ,0.4,0.173,-0.019,-0.116,-0.103,-0.138,-0.173,-0.304,-0.482,-0.487,-0.492,-0.644
Joint 1: ,-1.45,-1.401,-1.298,-1.303,-1.179,-1.27,-1.361,-1.078,-1.076,-1.128,-1.18,-1.378
Joint 2: ,1.0,1.012,0.97,0.936,0.546,0.374,0.201,0.344,0.614,0.66,0.706,0.832
Joint 3: ,-0.4,-0.725,-0.951,-0.885,-0.978,-0.82,-0.662,-0.991,-1.068,-0.988,-0.909,-0.504
Joint 4: ,-0.1,-0.117,-0.114,-0.155,-0.123,0.037,0.197,-0.403,-0.657,-0.828,-0.999,-1.059
Joint 5: ,-1.7,-1.652,-1.637,-1.891,-1.894,-2.078,-2.263,-1.627,-1.702,-1.843,-1.984,-2.172
Joint 6: ,0.5,0.345,0.418,0.326,1.238,2.022,2.806,1.735,0.343,-0.984,-2.31,-3.473
Trial,24,Sim Type,3,Distance Weight,1,Random Seed,360,Min Iterations,1500,Distance cost,N/A,Manip Cost,N/A,Total cost,N/A,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Trial,25,Sim Type,3,Distance Weight,1,Random Seed,375,Min Iterations,1500,Distance cost,0.6867128323955735,Manip Cost,0.31929140658635985,Total cost,0.6523771907757947,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.450089618535864e-05,2.586500450631716e-05,2.70993809997882e-05,2.81953383254527e-05
Distance to Last Node,0.0,0.05,0.109,0.099,0.112,0.05,0.124,0.104,0.115,0.027,0.028,0.029
Total Cost,0.0,0.03848,0.1221,0.19854,0.28451,0.32299,0.41869,0.49872,0.58747,0.60847,0.6301,0.65238
Joint 0: ,0.4,0.257,0.044,-0.103,-0.284,-0.346,-0.488,-0.452,-0.578,-0.613,-0.647,-0.682
Joint 1: ,-1.45,-1.387,-1.276,-0.991,-1.067,-1.102,-1.149,-1.109,-1.362,-1.384,-1.406,-1.428
Joint 2: ,1.0,0.984,1.065,0.824,0.987,0.999,1.06,0.639,0.915,0.985,1.055,1.124
Joint 3: ,-0.4,-0.655,-0.922,-1.309,-1.157,-1.081,-0.98,-0.906,-0.556,-0.537,-0.518,-0.499
Joint 4: ,-0.1,-0.103,-0.185,-0.098,-0.109,-0.127,-0.38,-0.592,-0.929,-1.06,-1.191,-1.322
Joint 5: ,-1.7,-1.6,-1.684,-1.451,-1.918,-2.04,-2.337,-2.26,-2.359,-2.323,-2.287,-2.252
Joint 6: ,0.5,0.55,0.16,0.842,0.368,0.265,-0.096,0.715,0.087,-1.09,-2.267,-3.445
Trial,26,Sim Type,3,Distance Weight,1,Random Seed,390,Min Iterations,1500,Distance cost,0.644205254732956,Manip Cost,0.5743450642645287,Total cost,0.6119949919963081,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.683160555598604e-05,0.0,2.798474648663092e-05,0.0,2.744015152e-11,2.541311520739976e-05,2.782947434999496e-05,2.557862817522729e-05,2.706982064029866e-05
Distance to Last Node,0.0,0.05,0.095,0.05,0.098,0.098,0.092,0.095,0.121,0.096
Total Cost,0.0,0.03848,0.11196,0.15044,0.2258,0.3011,0.37185,0.44527,0.53801,0.61199
Joint 0: ,0.4,0.259,0.056,0.007,-0.18,-0.23,-0.361,-0.507,-0.454,-0.674
Joint 1: ,-1.45,-1.414,-1.362,-1.431,-1.383,-1.313,-1.354,-1.386,-1.47,-1.414
Joint 2: ,1.0,1.035,1.04,1.108,1.103,0.971,0.967,1.111,0.952,1.05
Joint 3: ,-0.4,-0.607,-0.833,-0.758,-0.938,-0.865,-0.844,-0.731,-0.345,-0.5
Joint 4: ,-0.1,-0.106,-0.127,-0.138,-0.255,-0.421,-0.517,-0.685,-1.232,-1.254
Joint 5: ,-1.7,-1.66,-1.671,-1.922,-1.942,-2.087,-2.166,-2.279,-2.46,-2.231
Joint 6: ,0.5,0.337,0.238,-0.043,-0.235,-0.228,-0.457,-1.159,-2.221,-3.448
Trial,27,Sim Type,3,Distance Weight,1,Random Seed,405,Min Iterations,1500,Distance cost,0.6704011880110436,Manip Cost,0.4404989186071402,Total cost,0.6368811286104914,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,0.0,1.0,1.0,1.0,2.90964481041955e-05,2.65010451331636e-05,2.726128002657148e-05,2.621699577297059e-05,2.505518541603331e-05
Distance to Last Node,0.0,0.089,0.05,0.098,0.092,0.089,0.118,0.12,0.036,0.026,0.051,0.057
Total Cost,0.0,0.06869,0.10717,0.18279,0.25328,0.32156,0.41266,0.50497,0.53301,0.55328,0.59289,0.63688
Joint 0: ,0.4,0.259,0.127,-0.111,-0.285,-0.43,-0.387,-0.575,-0.597,-0.64,-0.65,-0.659
Joint 1: ,-1.45,-1.361,-1.317,-1.258,-1.182,-1.15,-1.036,-1.486,-1.387,-1.389,-1.392,-1.395
Joint 2: ,1.0,0.957,0.987,1.037,1.101,1.173,0.938,1.182,1.022,1.07,1.003,0.937
Joint 3: ,-0.4,-0.541,-0.738,-1.011,-1.076,-1.107,-1.243,-0.826,-0.724,-0.686,-0.594,-0.502
Joint 4: ,-0.1,-0.081,-0.121,-0.147,-0.158,-0.25,-0.925,-0.631,-0.772,-0.845,-0.998,-1.152
Joint 5: ,-1.7,-1.812,-1.753,-1.706,-1.768,-1.933,-2.017,-2.858,-2.592,-2.486,-2.343,-2.2
Joint 6: ,0.5,0.717,0.523,0.342,0.178,-0.118,-0.21,-1.032,-0.255,-1.55,-2.505,-3.46
Trial,28,Sim Type,3,Distance Weight,1,Random Seed,420,Min Iterations,1500,Distance cost,0.6591207155899601,Manip Cost,0.49726264205917564,Total cost,0.6261646798104621,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.752638116e-11,0.0,1.0,1.0,1.0,1.0,0.0,1.525526938e-11,0.0,1.063888750805596e-05,1.337046913144615e-05,1.595194596269993e-05
Distance to Last Node,0.0,0.1,0.093,0.093,0.074,0.094,0.097,0.109,0.038,0.031,0.029,0.028,0.028
Total Cost,0.0,0.0767,0.14854,0.22031,0.27734,0.3494,0.42391,0.5075,0.53706,0.56057,0.58316,0.60496,0.62616
Joint 0: ,0.4,0.178,0.017,-0.126,-0.152,-0.292,-0.43,-0.294,-0.343,-0.406,-0.469,-0.532,-0.595
Joint 1: ,-1.45,-1.322,-1.196,-1.15,-1.053,-1.064,-1.099,-1.328,-1.416,-1.398,-1.379,-1.36,-1.342
Joint 2: ,1.0,0.963,0.866,0.81,0.66,0.63,0.57,0.293,0.156,0.253,0.351,0.448,0.545
Joint 3: ,-0.4,-0.806,-0.987,-1.046,-1.055,-1.082,-1.089,-0.605,-0.398,-0.426,-0.454,-0.482,-0.51
Joint 4: ,-0.1,-0.141,-0.107,-0.097,-0.1,-0.161,-0.215,-0.633,-0.438,-0.532,-0.626,-0.72,-0.814
Joint 5: ,-1.7,-1.65,-1.61,-1.682,-1.826,-1.911,-1.873,-2.286,-2.381,-2.311,-2.241,-2.171,-2.101
Joint 6: ,0.5,0.514,0.77,0.824,1.102,0.986,0.941,0.533,1.427,0.19,-1.047,-2.283,-3.52
Trial,29,Sim Type,3,Distance Weight,1,Random Seed,435,Min Iterations,1500,Distance cost,0.6641705564991007,Manip Cost,0.38088192174894375,Total cost,0.6309620286741456,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,2.812238885e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.718220332069176e-05,1.779390709887587e-05
Distance to Last Node,0.0,0.05,0.11,0.086,0.098,0.125,0.05,0.113,0.025,0.023,0.029,0.055,0.057
Total Cost,0.0,0.03848,0.12337,0.18942,0.26448,0.3606,0.39908,0.4857,0.50507,0.52296,0.54508,0.58727,0.63096
Joint 0: ,0.4,0.264,0.071,-0.044,-0.2,-0.422,-0.521,-0.512,-0.436,-0.498,-0.513,-0.561,-0.608
Joint 1: ,-1.45,-1.4,-1.348,-1.309,-1.336,-1.171,-1.242,-1.15,-1.186,-1.237,-1.229,-1.289,-1.349
Joint 2: ,1.0,1.021,1.023,0.958,1.045,1.071,1.149,0.877,0.518,0.663,0.588,0.602,0.616
Joint 3: ,-0.4,-0.605,-0.722,-0.841,-0.858,-1.117,-1.207,-1.135,-0.918,-0.852,-0.821,-0.665,-0.509
Joint 4: ,-0.1,-0.121,-0.0,-0.058,-0.073,-0.501,-0.597,-0.946,-0.59,-0.73,-0.719,-0.796,-0.873
Joint 5: ,-1.7,-1.65,-1.813,-1.938,-2.175,-2.11,-2.133,-2.148,-2.245,-2.29,-2.206,-2.162,-2.118
Joint 6: ,0.5,0.349,0.566,0.547,0.259,-0.1,-0.398,-0.118,1.04,-0.228,1.041,1.909,2.776
Trial,30,Sim Type,3,Distance Weight,1,Random Seed,450,Min Iterations,1500,Distance cost,0.6383839107598442,Manip Cost,0.4773837060786162,Total cost,0.606464715221852,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.690438087361026e-05,0.0,2.923116536e-11,3.028643397e-11,1.0,1.0,2.625982027112896e-05,2.891985423923962e-05,3.066448430288604e-05,2.370434299582346e-05,2.406547242149312e-05,2.43752668372072e-05
Distance to Last Node,0.0,0.05,0.095,0.099,0.093,0.099,0.05,0.035,0.037,0.04,0.092,0.05,0.049
Total Cost,0.0,0.03848,0.11126,0.18774,0.2592,0.33523,0.37371,0.40039,0.42903,0.45979,0.53028,0.56864,0.60646
Joint 0: ,0.4,0.269,0.079,-0.087,-0.288,-0.392,-0.422,-0.485,-0.547,-0.609,-0.624,-0.639,-0.655
Joint 1: ,-1.45,-1.427,-1.336,-1.277,-1.216,-1.21,-1.189,-1.258,-1.328,-1.398,-1.296,-1.342,-1.389
Joint 2: ,1.0,1.037,1.054,1.035,1.029,0.97,0.889,1.059,1.228,1.398,0.893,0.897,0.902
Joint 3: ,-0.4,-0.576,-0.785,-0.916,-1.118,-1.069,-1.065,-1.062,-1.058,-1.055,-0.76,-0.631,-0.503
Joint 4: ,-0.1,-0.096,-0.189,-0.284,-0.344,-0.415,-0.482,-0.739,-0.995,-1.252,-0.807,-0.964,-1.121
Joint 5: ,-1.7,-1.693,-1.698,-1.746,-1.672,-1.844,-1.888,-2.028,-2.168,-2.308,-2.166,-2.178,-2.19
Joint 6: ,0.5,0.348,0.056,-0.117,-0.202,-0.31,-0.266,-1.311,-2.357,-3.403,-1.904,-2.683,-3.463
Trial,31,Sim Type,3,Distance Weight,1,Random Seed,465,Min Iterations,1500,Distance cost,0.6572712182013762,Manip Cost,0.6629831326200818,Total cost,0.6244076572913074,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,2.780721265e-11,2.950907047868252e-05,2.986760224092294e-05,3.076539057111457e-05,2.729132534655974e-05,1.594455722151699e-05,4.918286301e-11,5.50193211e-11,6.088904043e-11
Distance to Last Node,0.0,0.098,0.099,0.096,0.05,0.12,0.092,0.092,0.02,0.02,0.125
Total Cost,0.0,0.07513,0.15152,0.22571,0.26419,0.35646,0.42721,0.49784,0.5132,0.52835,0.62441
Joint 0: ,0.4,0.159,-0.016,-0.155,-0.273,-0.485,-0.514,-0.371,-0.362,-0.353,-0.556
Joint 1: ,-1.45,-1.387,-1.317,-1.407,-1.39,-1.417,-1.39,-1.361,-1.361,-1.362,-1.325
Joint 2: ,1.0,1.026,0.977,1.243,1.29,1.4,1.072,0.543,0.393,0.243,0.35
Joint 3: ,-0.4,-0.746,-0.936,-0.975,-1.073,-1.067,-0.925,-0.725,-0.66,-0.596,-0.515
Joint 4: ,-0.1,-0.119,-0.181,-0.412,-0.451,-0.597,-0.572,-0.735,-0.618,-0.501,-0.652
Joint 5: ,-1.7,-1.661,-1.681,-2.098,-2.102,-2.251,-2.167,-2.257,-2.252,-2.247,-2.06
Joint 6: ,0.5,0.26,0.201,-0.841,-0.973,-1.384,-0.718,0.09,1.384,2.679,2.721
Trial,32,Sim Type,3,Distance Weight,1,Random Seed,480,Min Iterations,1500,Distance cost,0.6969152182550808,Manip Cost,0.4870354795775497,Total cost,0.6620694573423268,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,2.776429682e-11,0.0,0.0,3.132625370142798e-05,3.139473506746209e-05,1.0,1.0,1.0,2.712264022179746e-05
Distance to Last Node,0.0,0.05,0.087,0.05,0.101,0.125,0.05,0.125,0.11,0.039,0.124
Total Cost,0.0,0.03848,0.10557,0.14405,0.22204,0.31824,0.35672,0.45259,0.53697,0.56681,0.66207
Joint 0: ,0.4,0.279,0.065,-0.079,-0.071,-0.315,-0.417,-0.797,-0.933,-0.947,-0.674
Joint 1: ,-1.45,-1.35,-1.319,-1.301,-1.373,-1.444,-1.483,-1.119,-1.224,-1.249,-1.415
Joint 2: ,1.0,0.981,1.143,1.236,1.423,1.58,1.625,1.399,1.495,1.468,1.054
Joint 3: ,-0.4,-0.629,-0.898,-1.075,-0.81,-0.924,-0.992,-1.445,-1.245,-1.179,-0.5
Joint 4: ,-0.1,-0.093,-0.087,-0.129,-0.194,-0.285,-0.393,-0.829,-0.983,-1.052,-1.257
Joint 5: ,-1.7,-1.645,-1.703,-1.659,-2.276,-2.399,-2.404,-1.824,-1.932,-1.892,-2.232
Joint 6: ,0.5,0.617,0.199,-0.053,-0.637,-0.966,-1.093,-0.507,-1.271,-2.417,-3.449
Trial,33,Sim Type,3,Distance Weight,1,Random Seed,495,Min Iterations,1500,Distance cost,0.6551118482415563,Manip Cost,0.5704509913559793,Total cost,0.6223562558294785,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.56485175875571e-05,0.0,2.808669318e-11,3.023667117e-11,1.0,0.0,3.090772926916299e-05,2.608734826261932e-05,2.748406536733472e-05,3.131487434834433e-05
Distance to Last Node,0.0,0.05,0.097,0.05,0.084,0.05,0.094,0.121,0.099,0.041,0.122
Total Cost,0.0,0.03848,0.11334,0.15182,0.21627,0.25476,0.32719,0.4203,0.49647,0.52833,0.62236
Joint 0: ,0.4,0.307,0.057,-0.075,-0.227,-0.288,-0.415,-0.591,-0.551,-0.6,-0.699
Joint 1: ,-1.45,-1.409,-1.352,-1.308,-1.23,-1.191,-1.28,-1.414,-1.344,-1.364,-1.447
Joint 2: ,1.0,0.966,0.982,1.038,1.052,1.04,1.085,1.432,1.01,1.094,1.609
Joint 3: ,-0.4,-0.52,-0.841,-0.981,-1.162,-1.153,-1.083,-0.903,-0.739,-0.674,-0.99
Joint 4: ,-0.1,-0.099,-0.083,-0.124,-0.199,-0.203,-0.289,-0.526,-0.737,-0.938,-1.092
Joint 5: ,-1.7,-1.735,-1.629,-1.583,-1.635,-1.729,-1.974,-2.31,-2.494,-2.462,-2.378
Joint 6: ,0.5,0.614,0.574,0.374,0.231,0.221,-0.12,-1.239,-0.89,-1.898,-3.057
Trial,34,Sim Type,3,Distance Weight,1,Random Seed,510,Min Iterations,1500,Distance cost,0.6456836166291201,Manip Cost,0.5605657026925367,Total cost,0.6133994357976641,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,2.416485834e-11,2.641388443e-11,4.083377647e-11,2.891788136216961e-05,2.874186879549647e-05,2.989204312369765e-05,3.01179745041293e-05,3.03275453177794e-05,3.127387408987326e-05,3.06683862639438e-05
Distance to Last Node,0.0,0.099,0.098,0.099,0.094,0.05,0.088,0.054,0.046,0.113,0.055
Total Cost,0.0,0.07611,0.15168,0.22794,0.30029,0.33877,0.40667,0.44856,0.48413,0.57138,0.6134
Joint 0: ,0.4,0.158,-0.053,-0.222,-0.352,-0.404,-0.468,-0.495,-0.522,-0.723,-0.701
Joint 1: ,-1.45,-1.388,-1.346,-1.275,-1.354,-1.366,-1.45,-1.458,-1.466,-1.478,-1.473
Joint 2: ,1.0,1.057,1.092,1.036,1.213,1.19,1.265,1.287,1.309,1.471,1.352
Joint 3: ,-0.4,-0.695,-0.921,-1.039,-0.928,-0.894,-0.762,-0.868,-0.973,-0.81,-0.497
Joint 4: ,-0.1,-0.077,-0.063,-0.117,-0.289,-0.327,-0.526,-1.078,-1.631,-1.633,-1.541
Joint 5: ,-1.7,-1.707,-1.77,-1.815,-2.084,-2.18,-2.463,-2.487,-2.51,-2.352,-2.317
Joint 6: ,0.5,0.311,0.206,0.208,-0.439,-0.493,-0.932,-1.998,-3.064,-2.024,-3.44
Trial,35,Sim Type,3,Distance Weight,1,Random Seed,525,Min Iterations,1500,Distance cost,0.6598473377597895,Manip Cost,0.6453859464708028,Total cost,0.6268549708718001,Object Reduction,0.0,Contact Sample Chance,0.2,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,2.637032736991858e-05,0.0,0.0,3.89416094e-11,2.667705492e-11,5.610149368e-11,2.621624566251446e-05,2.653160554507462e-05,2.660524449037736e-05,2.811690098056638e-05,2.518228527935506e-05,2.731005334089092e-05
